Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
06-02-2020,500820,ASIANPAINT,SATTVA HOLDING AND TRADING PRIVATE LIMITED,P,1161300,1860
06-02-2020,500820,ASIANPAINT,GEETANJALI TRADING AND INVESTMENTS PRIVATE LIMITED,S,1161300,1860
11-02-2020,530879,CIFL,DS CHEWING PRODUCTS LLP,S,1300000,140
11-02-2020,530879,CIFL,DHARAMPAL SATYAPAL LIMITED,P,1300000,140
14-02-2020,540565,INDIGRID,L ANT EMPLOYEES WELFARE FOUNDATION PRIVATE LIMITED,P,10353987,96.35
14-02-2020,540565,INDIGRID,VEDANTA LIMITED,S,10353987,96.35
14-02-2020,540565,INDIGRID,VEDANTA LIMITED,S,2588922,96.35
14-02-2020,540565,INDIGRID,L & T WELFARE COMPANY LIMITED,P,2588922,96.35
14-02-2020,506655,SUDARSCHEM,AXIS MUTUAL FUND,P,500000,455
14-02-2020,506655,SUDARSCHEM,AXIS MUTUAL FUND,P,500000,455
14-02-2020,506655,SUDARSCHEM,KISHOR LAXMINARAYAN RATHI,S,500000,455
14-02-2020,506655,SUDARSCHEM,ROHIT KISHOR RATHI,S,500000,455
14-02-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,288000,788
14-02-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,288000,788
18-02-2020,500770,TATACHEM,EWART INVESTMENTS LIMITED,S,1369290,755
18-02-2020,500770,TATACHEM,TATA SONS PRIVATE LIMITED,P,1369290,755
18-02-2020,500770,TATACHEM,TATA SONS PRIVATE LIMITED,P,705522,755
18-02-2020,500770,TATACHEM,TATA GLOBAL BEVERAGES LIMITED,S,705522,755
18-02-2020,500770,TATACHEM,TATA SONS PRIVATE LIMITED,P,518000,755
18-02-2020,500770,TATACHEM,SIMTO INVESTMENT COMPANY LTD,S,518000,755
18-02-2020,500770,TATACHEM,TATA COFFEE LIMITED,S,159850,755
18-02-2020,500770,TATACHEM,TATA SONS PRIVATE LIMITED,P,159850,755
20-02-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,187395,799.5
20-02-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,187395,799.5
20-02-2020,532757,VOLTAMP,KUNJAL INVESTMENTS PRIVATE LTD,P,85000,1440
20-02-2020,532757,VOLTAMP,KUNJAL LALITKUMAR PATEL  .,S,85000,1440
24-02-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,150000,805
24-02-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,150000,805
25-02-2020,532978,BAJAJFINSV,KUMUD MADHURKUMAR BAJAJ,P,23500,9466.6
25-02-2020,532978,BAJAJFINSV,NEELIMA ADITYA BAJAJ SWAMY,S,23500,9466.6
26-02-2020,532978,BAJAJFINSV,KUMUD MADHURKUMAR BAJAJ,P,14800,9527
26-02-2020,532978,BAJAJFINSV,NIMISHA  JAIPURIA,S,14800,9527
27-02-2020,500463,BBOX,SILVERLEAF OAK ADVISORS LLP,S,235000,434.5
27-02-2020,500463,BBOX,SUBODH  MASKARA,P,235000,434.5
28-02-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,200000,740
28-02-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,200000,740
03-03-2020,500820,ASIANPAINT,SATTVA HOLDING AND TRADING PRIVATE LIMITED,P,101448,1787
03-03-2020,500820,ASIANPAINT,ASHWIN INA CHARITABLE TRUST,S,101448,1787
04-03-2020,540743,GODREJAGRO,SASHA  GODREJ,P,324000,464.1
04-03-2020,540743,GODREJAGRO,PG FAMILY TRUST,S,324000,464.1
04-03-2020,500164,GODREJIND,SASHA  GODREJ,P,241200,415.6
04-03-2020,500164,GODREJIND,PG FAMILY TRUST,S,241200,415.6
04-03-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,240000,753
04-03-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,240000,753
05-03-2020,532454,BHARTIARTL,COPTHALL MAURITIUS INVESTMENT LIMITED,P,372620,526
05-03-2020,532454,BHARTIARTL,COPTHALL MAURITIUS INVESTMENT LIMITED,S,372620,526
05-03-2020,540743,GODREJAGRO,KARLA  BOOKMAN,P,325000,462.5
05-03-2020,540743,GODREJAGRO,PG FAMILY TRUST,S,325000,462.5
05-03-2020,500164,GODREJIND,KARLA  BOOKMAN,P,237000,422.85
05-03-2020,500164,GODREJIND,PG FAMILY TRUST,S,237000,422.85
06-03-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,180000,740
06-03-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,180000,740
09-03-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,203000,701
09-03-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,203000,701
11-03-2020,532155,GAIL,BLACKROCK GLOBAL FUNDS INDIA FUND,P,2707682,92
11-03-2020,532155,GAIL,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,2707682,92
12-03-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,400000,648
12-03-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,400000,648
12-03-2020,540743,GODREJAGRO,LANA  GODREJ,P,350000,429.85
12-03-2020,540743,GODREJAGRO,PG FAMILY TRUST,S,350000,429.85
12-03-2020,500164,GODREJIND,LANA  GODREJ,P,265000,378.8
12-03-2020,500164,GODREJIND,PG FAMILY TRUST,S,265000,378.8
17-03-2020,512070,UPL,BLACKROCK GLOBAL FUNDS INDIA FUND,P,500000,371
17-03-2020,512070,UPL,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,500000,371
17-03-2020,500209,INFY,BLACKROCK GLOBAL FUNDS INDIA FUND,P,190000,581
17-03-2020,500209,INFY,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,190000,581
17-03-2020,500034,BAJFINANCE,BLACKROCK GLOBAL FUNDS INDIA FUND,P,29000,3616
17-03-2020,500034,BAJFINANCE,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,29000,3616
19-03-2020,500820,ASIANPAINT,SATTVA HOLDING AND TRADING PRIVATE LIMITED,P,363590,1621
19-03-2020,500820,ASIANPAINT,RAYIRTH HOLDING AND TRADING COMPANY PRIVATE LIMITED,S,363590,1621
19-03-2020,503806,SRF,BLACKROCK GLOBAL FUNDS INDIA FUND,P,49279,3030
19-03-2020,503806,SRF,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,49279,3030
19-03-2020,500034,BAJFINANCE,BLACKROCK GLOBAL FUNDS INDIA FUND,P,45000,2953
19-03-2020,500034,BAJFINANCE,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,45000,2953
24-03-2020,532144,WELCORP,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,P,3787124,65.05
24-03-2020,532144,WELCORP,ALPANA SANJAY DANGI,S,3787124,65.05
25-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,58040587,949
25-03-2020,500325,RELIANCE,SAMARJIT ENTERPRISES LLP,P,58040587,949
25-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,58040583,950
25-03-2020,500325,RELIANCE,SAMARJIT ENTERPRISES LLP,P,58040583,950
27-03-2020,500325,RELIANCE,TATTVAM ENTERPRISES LLP,P,38367695,1056
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,38367695,1056
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,38367693,1056
27-03-2020,500325,RELIANCE,TATTVAM ENTERPRISES LLP,P,38367693,1056
27-03-2020,500325,RELIANCE,ANANT MUKESH AMBANI,P,7300000,1056
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,7300000,1056
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,773620,1077
27-03-2020,500325,RELIANCE,AKASH M AMBANI,P,773620,1077
27-03-2020,500325,RELIANCE,ISHA M AMBANI,P,771220,1077
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,771220,1077
27-03-2020,500325,RELIANCE,NITA MUKESH AMBANI,P,703708,1077
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,703708,1077
27-03-2020,532454,BHARTIARTL,BLACKROCK GLOBAL FUNDS INDIA FUND,P,700000,449
27-03-2020,532454,BHARTIARTL,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,700000,449
27-03-2020,500325,RELIANCE,DEVARSHI COMMERCIALS LLP,S,268308,1077
27-03-2020,500325,RELIANCE,MUKESH DHIRUBHAI AMBANI,P,268308,1077
31-03-2020,532454,BHARTIARTL,BLACKROCK GLOBAL FUNDS INDIA FUND,P,300000,441
31-03-2020,532454,BHARTIARTL,MERRILL LYNCH INDIA EQUITIES FUND (MAURITIUS) LIMITED,S,300000,441
20-04-2020,500180,HDFCBANK,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,799386,910.3
20-04-2020,500180,HDFCBANK,AEGON CUSTODY B.V. - MM EMERGING MARKETS FUND,S,799386,910.3
11-05-2020,500180,HDFCBANK,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,2424343,929.05
11-05-2020,500180,HDFCBANK,STICHTING MM EMERGING MARKETS FUND,S,2424343,929.05
11-05-2020,531642,MARICO,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,1690520,300.25
11-05-2020,531642,MARICO,STICHTING MM EMERGING MARKETS FUND,S,1690520,300.25
11-05-2020,532424,GODREJCP,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,1327590,499.55
11-05-2020,532424,GODREJCP,STICHTING MM EMERGING MARKETS FUND,S,1327590,499.55
11-05-2020,500247,KOTAKBANK,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,743158,1217.45
11-05-2020,500247,KOTAKBANK,STICHTING MM EMERGING MARKETS FUND,S,743158,1217.45
11-05-2020,500010,HDFC,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,245755,1689.7
11-05-2020,500010,HDFC,STICHTING MM EMERGING MARKETS FUND,S,245755,1689.7
11-05-2020,532540,TCS,TKP INVESTMENTS BV-AEGON CUSTODY B.V.RE AGMM EMERGING MARKETS FUND,P,131633,1893.4
11-05-2020,532540,TCS,STICHTING MM EMERGING MARKETS FUND,S,131633,1893.4
15-05-2020,540611,AUBANK,CHIRINJEE LAL AGARWAL,S,2412000,414.6
15-05-2020,540611,AUBANK,BHARTI SBM HOLDINGS PRIVATE LIMITED,P,2412000,414.6
19-05-2020,500550,SIEMENS,SIEMENS GAS AND POWER HOLDING BV,P,85468862,996.9
19-05-2020,500550,SIEMENS,SIEMENS AKTIENGESELLSCHAFT,S,85468862,996.9
28-05-2020,750634,RELIANCELR,PETROLEUM TRUST,S,16062800,199.2
28-05-2020,750634,RELIANCELR,RELIANCE INDUSTRIES HOLDING PRIVATE LIMITED,P,16062800,199.2
28-05-2020,750634,RELIANCELR,RELIANCE INDUSTRIES HOLDING PRIVATE LIMITED,P,11458854,199.2
28-05-2020,750634,RELIANCELR,RELIANCE SERVICES AND HOLDINGS LIMITED,S,11458854,199.2
29-05-2020,500180,HDFCBANK,LGT SELECT FUNDS  LGT SELECT EQUITY EMERGING MARKETS,P,208904,945.25
29-05-2020,500180,HDFCBANK,LGT SELECT FUNDS-LGT SELECT EQUITY ASIA/PACIFIC EX JAPAN,S,208904,945.25
29-05-2020,532540,TCS,LGT SELECT FUNDS  LGT SELECT EQUITY EMERGING MARKETS,P,64872,2004.3
29-05-2020,532540,TCS,LGT SELECT FUNDS-LGT SELECT EQUITY ASIA/PACIFIC EX JAPAN,S,64872,2004.3
01-06-2020,512529,SEQUENT,AGNUS HOLDINGS PRIVATE LIMITED,P,1900917,86
01-06-2020,512529,SEQUENT,PRONOMZ VENTURES LLP,S,1900917,86
01-06-2020,512529,SEQUENT,KRRAVISHANKAR  KRRAVISHANKAR,S,1386445,86
01-06-2020,512529,SEQUENT,AGNUS HOLDINGS PRIVATE LIMITED,P,1386445,86
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,6101011,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,5489959,1240
02-06-2020,500247,KOTAKBANK,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,P,5489959,1240
02-06-2020,500247,KOTAKBANK,OPPENHEIMER DEVELOPING MARKET FUND,P,5346143,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,4088017,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,4088013,1240
02-06-2020,500247,KOTAKBANK,J.P. MORGAN SECURITIES LTD.,P,4088013,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,3599019,1240
02-06-2020,500247,KOTAKBANK,SBI MUTUAL FUND,P,3294023,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,3294023,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,3111029,1240
02-06-2020,500247,KOTAKBANK,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,3111029,1240
02-06-2020,500247,KOTAKBANK,CANADA PENSION PLAN INVESTMENT BOARD,P,3051029,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,3051029,1240
02-06-2020,500247,KOTAKBANK,STICHTING DEPOSITARY APG EMERGING MARKETS EQUITY POOL,P,2402787,1240
02-06-2020,500247,KOTAKBANK,ABERDEEN ASSET MANAGEMENT ASIA LIMITED,P,2318023,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,2318023,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,2197043,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,1648041,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,1648037,1240
02-06-2020,500247,KOTAKBANK,T. ROWE PRICE INTERNATIONAL INC.,P,1648037,1240
02-06-2020,500247,KOTAKBANK,GOVERNMENT OF SINGAPORE INVESTMENT CORPORATION PTE LTD,P,1648031,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,1648031,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,1647037,1240
02-06-2020,500247,KOTAKBANK,AXIS MUTUAL FUND,P,1647037,1240
02-06-2020,500247,KOTAKBANK,EUROPACIFIC GROWTH FUND,P,1404855,1240
02-06-2020,500247,KOTAKBANK,FIDELITY FUNDS SOUTH EAST ASIA FUND,P,1298006,1240
02-06-2020,500247,KOTAKBANK,ICICI PRUDENTIAL LIFE INS COMPANY LIMITED,P,1220031,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,1220031,1240
02-06-2020,500247,KOTAKBANK,"NEW WORLD FUND, INC",P,1197671,1240
02-06-2020,500247,KOTAKBANK,THE NEW ECONOMY FUND,P,1133764,1240
02-06-2020,500247,KOTAKBANK,AMERICAN FUNDS INSURANCE SERIES A/C INTERNATIONAL FUND,P,945001,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,915043,1240
02-06-2020,500247,KOTAKBANK,NIPPON INDIA MUTUAL FUND,P,915043,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,914981,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,853971,1240
02-06-2020,500247,KOTAKBANK,HSBC GLOBAL INVESTMENT FUNDS,P,853971,1240
02-06-2020,500247,KOTAKBANK,KUWAIT INVESTMENT AUTHORITY,P,786419,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,767914,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,732989,1240
02-06-2020,500247,KOTAKBANK,FIDELITY FUNDS - EMERGING MARKETS FUND,P,732989,1240
02-06-2020,500247,KOTAKBANK,WELLINGTON MGT CO LLP A/C HARTFORD INTL OPPR FD,P,609987,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,609987,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,548957,1240
02-06-2020,500247,KOTAKBANK,FIDELITY FUNDS INDIA FOCUS FUND,P,510285,1240
02-06-2020,519183,ADFFOODS,ABAKKUS EMERGING OPPORTUNITIES FUND - 1,P,500000,274
02-06-2020,519183,ADFFOODS,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,S,500000,274
02-06-2020,500247,KOTAKBANK,NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL,P,487969,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,487969,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,427011,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,426983,1240
02-06-2020,500247,KOTAKBANK,USSL AS TRUSTEE OF UNIVERSITIES SUPERANNUATION SCHEME,P,426983,1240
02-06-2020,500247,KOTAKBANK,SOCIETE GENERALE,P,411999,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,411999,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,366017,1240
02-06-2020,500247,KOTAKBANK,LGT SELECT FUNDSLGT SELECT EQUITY EMERGING MARKETS,P,364462,1240
02-06-2020,500247,KOTAKBANK,ISHANA CAPITAL MASTER FUND,P,340396,1240
02-06-2020,500247,KOTAKBANK,TT EMERGING MARKETS UNCONSTRAINED FUND,P,339170,1240
02-06-2020,500247,KOTAKBANK,UBS FUND MANAGEMENT SWITZERLAND AG ON BEHALF OF UBS CH INST FDEQ EMRG MKTS ASIA,P,335426,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,322039,1240
02-06-2020,500247,KOTAKBANK,MORGAN STANLEY ASIA SINGAPORE PTE,P,322039,1240
02-06-2020,500247,KOTAKBANK,HDFC STANDARD LIFE INSURANCE CO LTD,P,305041,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,305041,1240
02-06-2020,500247,KOTAKBANK,OFITC EMERGING MARKETS EQUITY FUND,P,296388,1240
02-06-2020,500247,KOTAKBANK,G S A MGT LP-A DEV OF G S CO A/C G S FDS SICAV-G S GLO MKTS EQ PORT,P,295175,1240
02-06-2020,500247,KOTAKBANK,ABU DHABI INVESTMENT AUTHORITY,P,259914,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,229004,1240
02-06-2020,500247,KOTAKBANK,COPTHALL MAURITIUS INVESTMENT LIMITED,P,229004,1240
02-06-2020,500247,KOTAKBANK,TT HORIZON OPPORTUNITIES FUND LIMITED,P,211349,1240
02-06-2020,500247,KOTAKBANK,AL MEHWAR COMMERCIAL INVSTMENTS LLC,P,199000,1240
02-06-2020,500247,KOTAKBANK,GOLDMAN SACHS INDIA FUND LIMITED,P,198499,1240
02-06-2020,500247,KOTAKBANK,EMERGING MARKETS PORTFOLIO A SERIES OF THE PACIFIC SELECT FUND,P,194347,1240
02-06-2020,500247,KOTAKBANK,AMERICAN FUNDS DEVELOPING WORLD GROWTH AND INCOME FUND,P,194138,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,183019,1240
02-06-2020,500247,KOTAKBANK,INDUS INDIA FUND MAURITIUS LIMITED,P,183019,1240
02-06-2020,500247,KOTAKBANK,GOLDMAN SACHS SINGAPORE PTE,P,183013,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,183013,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,182989,1240
02-06-2020,500247,KOTAKBANK,SUNDARAM MUTUAL FUND,P,182989,1240
02-06-2020,500247,KOTAKBANK,KEY SQUARE MASTER FUND LP,P,182971,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,182971,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,182969,1240
02-06-2020,500247,KOTAKBANK,MYRIAD OPPORTUNITIES MASTER FUND LIMITED,P,182969,1240
02-06-2020,500247,KOTAKBANK,INTEGRATED CORE STRATEGIES (ASIA) PTE.LTD.,P,182957,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,182957,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,147063,1240
02-06-2020,500247,KOTAKBANK,WHITE OAK INDIA EQUITY FUND,P,147063,1240
02-06-2020,500247,KOTAKBANK,AVENDUS ABSOLUTE RETURN FUND,P,128000,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,128000,1240
02-06-2020,500247,KOTAKBANK,OFI INSTITUTIONAL EMERGING MARKETS EQUITY FUND LP,P,126624,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,122981,1240
02-06-2020,500247,KOTAKBANK,AURIGIN MASTER FUND LIMITED,P,122981,1240
02-06-2020,500247,KOTAKBANK,BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED,P,121977,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,121977,1240
02-06-2020,500247,KOTAKBANK,ABU DHABI INVESTMENT AUTHORITY,P,121963,1240
02-06-2020,500247,KOTAKBANK,MORGAN STANLEY ASIA SINGAPORE PTE,P,121963,1240
02-06-2020,500247,KOTAKBANK,SOCIETE GENERALE,P,121959,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,121959,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,115987,1240
02-06-2020,500247,KOTAKBANK,AVENDUS ENHANCED RETURN FUND  SERIES II,P,115987,1240
02-06-2020,500247,KOTAKBANK,INDIA ACORN FUND LTD,P,103000,1240
02-06-2020,500247,KOTAKBANK,AMERICAN FUNDS INSURANCE SERIES - NEW WORLDFUND,P,97792,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,92013,1240
02-06-2020,500247,KOTAKBANK,FIRST STATE GLOBAL EMG MKT LEADERS FUND A SUB FUND OF FRST ST INV ICVC FST,P,88414,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,86031,1240
02-06-2020,500247,KOTAKBANK,AMAZON MARKET NEUTRAL FUND,P,86031,1240
02-06-2020,500247,KOTAKBANK,ATLAS SINGAPORE MASTER FUND PTE LTD,P,85971,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,85971,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,85957,1240
02-06-2020,500247,KOTAKBANK,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,P,85957,1240
02-06-2020,500247,KOTAKBANK,TRIKON ASSET MANAGEMENT MASTER FUND,P,81969,1240
02-06-2020,500247,KOTAKBANK,UDAY SURESH KOTAK,S,81969,1240
02-06-2020,500247,KOTAKBANK,CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,P,69000,1240
02-06-2020,500247,KOTAKBANK,FIDELITY FUNDS ASIAN SMALLER COMPANIES POOL,P,68687,1240
02-06-2020,500247,KOTAKBANK,INDIA ACORN ICAV,P,61000,1240
02-06-2020,500247,KOTAKBANK,FIDELITY INVESTMENT FUNDS ICVC FIDELITY EMERGING ASIA FUND,P,60745,1240
02-06-2020,500247,KOTAKBANK,FIRST STATE AC SAMPENSION INVEST,P,47321,1240
02-06-2020,500247,KOTAKBANK,THE MASTER TR BK OF JPN LIMITED AS TRSTEE OF FIDELITY ASIA EQTY MOTHER FD,P,47092,1240
02-06-2020,500247,KOTAKBANK,ASHOK INDIA EQUITY INVESTMENT TRUST PLC,P,44000,1240
02-06-2020,500247,KOTAKBANK,FIDELITY INDIA FUND,P,42530,1240
02-06-2020,500247,KOTAKBANK,FIDELITY INVESTMENT FUNDS ICVC FIDELITY GLOBAL FOCUS FUND,P,41655,1240
02-06-2020,500247,KOTAKBANK,ABSL UMBRELLA UCITS FUND PLCINDIA FRONTLINE EQUITY FUND,P,40325,1240
02-06-2020,500247,KOTAKBANK,COLONIAL FIRST STATE INVESTMENTS LIMITED WHOLESALE GLOBAL SHARE FUND,P,39736,1240
02-06-2020,500247,KOTAKBANK,RBS AS DEP OF FIRST STATE GLOBAL EMG MKTS SUST FD SUB FD OF FS INVT ICVC,P,37952,1240
02-06-2020,500247,KOTAKBANK,FIDELITY GLOBAL FOCUS FUND,P,36704,1240
02-06-2020,500247,KOTAKBANK,KUWAIT INVESTMENT AUTHORITY,P,32693,1240
02-06-2020,500247,KOTAKBANK,CAPITAL GROUP EMERGING MARKETS TOTAL OPPORTUNITIES LUX,P,30526,1240
02-06-2020,500247,KOTAKBANK,STICTING PENSION FONDS HOOGOVENS PORTFOLIO C,P,29835,1240
02-06-2020,500247,KOTAKBANK,ESSEX COUNTY COUNCIL,P,29758,1240
02-06-2020,500247,KOTAKBANK,CFSIL COLONIAL FIRST STATE GLOBAL ASSET MANAGEMENT EQUITY TRUST 10,P,28879,1240
02-06-2020,500247,KOTAKBANK,THE MASTER TRUST BK OF JAPAN LIMITED AS TRUSTEE OF FIDELITY GLOBAL FD,P,27469,1240
02-06-2020,500247,KOTAKBANK,AMP CAP INV LIMITED AS RESP ENT FOR THE FD INTERNATIONAL SHARE FUND 3,P,27407,1240
02-06-2020,500247,KOTAKBANK,FIRST STATE WORLDWIDE SUST FUND A SUBFUND OF FIRST STATE INVTS ICVC,P,25927,1240
02-06-2020,500247,KOTAKBANK,CFSIL - COLONIAL FIRST STATE GLOBAL ASSET MANAGEMENT EQUITY TRUST 3,P,25733,1240
02-06-2020,500247,KOTAKBANK,IC PARTNERS LONG ONLY FUND,P,25621,1240
02-06-2020,500247,KOTAKBANK,MASSMUTUAL PREMIER STRATEGIC EMERGING MARKETS FUND,P,20921,1240
02-06-2020,500247,KOTAKBANK,INVESCO DEVELOPING MARKETS EQUITY FUND,P,20331,1240
02-06-2020,500247,KOTAKBANK,"GOLDMAN SACHS ASS MGT,LP A/C GOLDMAN SACHS SICAV-GOLDMAN SACHS ASIA PORT",P,20171,1240
02-06-2020,500247,KOTAKBANK,EXCEL FUNDS MAURITIUS COMPANY LIMITED,P,18995,1240
02-06-2020,500247,KOTAKBANK,STEWART INVESTRS WRLDWDE SUSTNBLTY FD AS SB FD OF FIRST ST GLBL UMB FD PLC,P,18526,1240
02-06-2020,500247,KOTAKBANK,GOLDMAN SACHS FUNDS GS EMERGING MARKETS EQUITY ESG PORTFOLIO,P,18310,1240
02-06-2020,500247,KOTAKBANK,MML STRATEGIC EMERGING MARKETS FUND,P,17938,1240
02-06-2020,500247,KOTAKBANK,TKP INVESTMENTS BV AEGON CUSTODY B V RE MM LONG TERM INVESTMENT FUND,P,16575,1240
02-06-2020,500247,KOTAKBANK,PARTNER REINSURANCE EUROPE SE,P,16000,1240
02-06-2020,500247,KOTAKBANK,ABS DIRECT EQUITY FUND LLC  INDIA SERIES 1,P,16000,1240
02-06-2020,500247,KOTAKBANK,PACIFIC LIFE FUNDS - PL EMERGING MARKETS FUND,P,15988,1240
